,account_id,district_id,frequency,start_date,end_date
2593,1948,64,"""POPLATEK MESICNE""",960408,1007289
2594,3534,59,"""POPLATEK MESICNE""",960408,1007289
2595,278,73,"""POPLATEK MESICNE""",960408,1007289
2596,2012,4,"""POPLATEK MESICNE""",960408,1007289
2597,1020,56,"""POPLATEK MESICNE""",960409,1007289
2598,2986,63,"""POPLATEK MESICNE""",960409,1007289
2599,615,72,"""POPLATEK MESICNE""",960409,1007289
2600,7894,27,"""POPLATEK MESICNE""",960409,1007289
2601,3294,75,"""POPLATEK MESICNE""",960409,1007289
2602,2450,48,"""POPLATEK MESICNE""",960410,1007289
2603,1503,71,"""POPLATEK MESICNE""",960410,1007289
2604,3247,61,"""POPLATEK MESICNE""",960411,1007289
2605,3568,40,"""POPLATEK MESICNE""",960411,1007289
2606,152,1,"""POPLATEK MESICNE""",960412,1007289
2607,5072,6,"""POPLATEK MESICNE""",960412,1007289
2608,1456,9,"""POPLATEK MESICNE""",960412,1007289
2609,1622,19,"""POPLATEK MESICNE""",960412,1007289
2610,10215,38,"""POPLATEK MESICNE""",960412,1007289
2611,2247,24,"""POPLATEK MESICNE""",960413,1007289
2612,2205,51,"""POPLATEK MESICNE""",960413,1007289
2613,1543,1,"""POPLATEK MESICNE""",960414,1007289
2614,1655,41,"""POPLATEK MESICNE""",960415,1007289
2615,3976,74,"""POPLATEK MESICNE""",960415,1007289
2616,1383,11,"""POPLATEK MESICNE""",960415,1007289
2617,439,69,"""POPLATEK MESICNE""",960415,1007289
2618,1550,1,"""POPLATEK MESICNE""",960415,1007289
2619,101,35,"""POPLATEK MESICNE""",960416,1007289
2620,1473,39,"""POPLATEK MESICNE""",960416,1007289
2621,1121,32,"""POPLATEK MESICNE""",960417,1007289
2622,2254,1,"""POPLATEK MESICNE""",960417,1007289
2623,3806,36,"""POPLATEK MESICNE""",960418,1007289
2624,283,44,"""POPLATEK MESICNE""",960418,1007289
2625,2432,8,"""POPLATEK MESICNE""",960418,1007289
2626,3802,44,"""POPLATEK MESICNE""",960418,1007289
2627,3821,18,"""POPLATEK MESICNE""",960418,1007289
2628,3907,37,"""POPLATEK MESICNE""",960418,1007289
2629,3854,8,"""POPLATEK MESICNE""",960418,1007289
2630,3606,1,"""POPLATEK MESICNE""",960418,1007289
2631,1939,6,"""POPLATEK TYDNE""",960419,1007289
2632,5726,17,"""POPLATEK PO OBRATU""",960419,1007289
2633,3998,2,"""POPLATEK MESICNE""",960420,1007289
2634,3021,10,"""POPLATEK MESICNE""",960420,1007289
2635,1607,71,"""POPLATEK MESICNE""",960420,1007289
2636,1733,18,"""POPLATEK MESICNE""",960420,1007289
2637,2474,33,"""POPLATEK MESICNE""",960420,1007289
2638,3816,25,"""POPLATEK MESICNE""",960421,1007265
2639,766,3,"""POPLATEK MESICNE""",960421,1007289
2640,695,5,"""POPLATEK MESICNE""",960421,1007289
2641,2287,1,"""POPLATEK MESICNE""",960421,1007289
2642,1358,39,"""POPLATEK MESICNE""",960421,1007289
2643,3019,33,"""POPLATEK MESICNE""",960421,1007289
2644,1641,50,"""POPLATEK MESICNE""",960422,1007289
2645,1624,53,"""POPLATEK MESICNE""",960422,1007289
2646,798,1,"""POPLATEK MESICNE""",960422,1007289
2647,7240,17,"""POPLATEK MESICNE""",960423,1007289
2648,4458,60,"""POPLATEK MESICNE""",960423,1007289
2649,3596,59,"""POPLATEK MESICNE""",960423,1007289
2650,1709,24,"""POPLATEK MESICNE""",960423,1007289
2651,3859,53,"""POPLATEK MESICNE""",960423,1007289
2652,481,72,"""POPLATEK MESICNE""",960423,1007289
2653,1070,62,"""POPLATEK MESICNE""",960423,1007289
2654,3280,1,"""POPLATEK MESICNE""",960424,1007289
2655,689,1,"""POPLATEK MESICNE""",960424,1007289
2656,4488,33,"""POPLATEK MESICNE""",960424,1007289
2657,2246,1,"""POPLATEK MESICNE""",960425,1007289
2658,3301,14,"""POPLATEK MESICNE""",960425,1007289
2659,7997,10,"""POPLATEK MESICNE""",960425,1007289
2660,1542,1,"""POPLATEK MESICNE""",960425,1007289
2661,5395,47,"""POPLATEK MESICNE""",960426,1007289
2662,780,3,"""POPLATEK MESICNE""",960426,1007289
2663,5505,1,"""POPLATEK MESICNE""",960426,1007289
2664,3178,4,"""POPLATEK MESICNE""",960427,1007289
2665,500,56,"""POPLATEK MESICNE""",960427,1007289
2666,3451,52,"""POPLATEK MESICNE""",960427,1007289
2667,1304,40,"""POPLATEK MESICNE""",960427,1007289
2668,3664,1,"""POPLATEK MESICNE""",960428,1007289
2669,3038,10,"""POPLATEK MESICNE""",960428,1007289
2670,951,3,"""POPLATEK MESICNE""",960428,1007289
2671,1529,1,"""POPLATEK MESICNE""",960428,1007289
2672,3027,62,"""POPLATEK MESICNE""",960429,1007289
2673,4342,74,"""POPLATEK MESICNE""",960429,1007289
2674,1582,28,"""POPLATEK MESICNE""",960501,1007289
2675,2730,23,"""POPLATEK MESICNE""",960502,1007289
2676,8896,28,"""POPLATEK PO OBRATU""",960502,1007289
2677,1716,46,"""POPLATEK MESICNE""",960502,1007289
2678,986,74,"""POPLATEK MESICNE""",960502,1007289
2679,1192,29,"""POPLATEK MESICNE""",960502,1007289
2680,2116,70,"""POPLATEK MESICNE""",960502,1007289
2681,4127,50,"""POPLATEK MESICNE""",960503,1007289
2682,3791,1,"""POPLATEK TYDNE""",960503,1007289
2683,3531,59,"""POPLATEK MESICNE""",960503,1007289
2684,2994,77,"""POPLATEK MESICNE""",960503,1007289
2685,1328,8,"""POPLATEK MESICNE""",960504,1007289
2686,97,74,"""POPLATEK MESICNE""",960505,1007289
2687,3648,61,"""POPLATEK MESICNE""",960506,1007289
2688,2591,1,"""POPLATEK MESICNE""",960506,1007289
2689,1614,63,"""POPLATEK MESICNE""",960507,1007289
2690,706,49,"""POPLATEK MESICNE""",960507,1007269
2691,2232,1,"""POPLATEK MESICNE""",960507,1007289
2692,2946,54,"""POPLATEK MESICNE""",960507,1007289
2693,2346,27,"""POPLATEK MESICNE""",960508,1007289
2694,3736,54,"""POPLATEK MESICNE""",960508,1007289
2695,3887,62,"""POPLATEK MESICNE""",960508,1007289
2696,1672,5,"""POPLATEK MESICNE""",960508,1007289
2697,1752,68,"""POPLATEK MESICNE""",960508,1007289
2698,1996,6,"""POPLATEK TYDNE""",960508,1007289
2699,1244,68,"""POPLATEK MESICNE""",960508,1007289
2700,1213,36,"""POPLATEK MESICNE""",960508,1007289
2701,3928,24,"""POPLATEK MESICNE""",960508,1007289
2702,1045,3,"""POPLATEK MESICNE""",960509,1007289
2703,302,7,"""POPLATEK MESICNE""",960509,1007289
2704,444,26,"""POPLATEK MESICNE""",960509,1007289
2705,2035,53,"""POPLATEK MESICNE""",960510,1007289
2706,3942,27,"""POPLATEK TYDNE""",960510,1007289
2707,9494,21,"""POPLATEK MESICNE""",960510,1007289
2708,913,59,"""POPLATEK MESICNE""",960510,1007289
2709,3248,77,"""POPLATEK MESICNE""",960511,1007289
2710,51,67,"""POPLATEK MESICNE""",960511,1007289
2711,132,40,"""POPLATEK PO OBRATU""",960511,1007289
2712,3512,46,"""POPLATEK MESICNE""",960511,1007185
2713,6792,1,"""POPLATEK MESICNE""",960511,1007289
2714,491,44,"""POPLATEK MESICNE""",960512,1007289
2715,9513,59,"""POPLATEK MESICNE""",960512,1007289
2716,684,49,"""POPLATEK MESICNE""",960512,1007289
2717,3285,43,"""POPLATEK MESICNE""",960512,1007289
2718,3434,32,"""POPLATEK MESICNE""",960513,1007289
2719,2619,20,"""POPLATEK MESICNE""",960513,1007289
2720,6158,67,"""POPLATEK MESICNE""",960513,1007289
2721,1013,59,"""POPLATEK MESICNE""",960513,1007289
2722,3523,65,"""POPLATEK MESICNE""",960514,1007188
2723,136,74,"""POPLATEK MESICNE""",960514,1007289
2724,632,29,"""POPLATEK MESICNE""",960514,1007289
2725,3769,3,"""POPLATEK MESICNE""",960514,1007289
2726,2757,54,"""POPLATEK MESICNE""",960514,1007289
2727,360,32,"""POPLATEK MESICNE""",960514,1007289
2728,9199,72,"""POPLATEK MESICNE""",960515,1007289
2729,2752,74,"""POPLATEK MESICNE""",960515,1007289
2730,10694,73,"""POPLATEK TYDNE""",960515,1007289
2731,76,52,"""POPLATEK MESICNE""",960516,1007289
2732,1924,66,"""POPLATEK MESICNE""",960516,1007289
2733,8772,1,"""POPLATEK MESICNE""",960516,1007289
2734,2505,60,"""POPLATEK MESICNE""",960516,1007289
2735,7542,54,"""POPLATEK MESICNE""",960516,1007289
2736,1074,59,"""POPLATEK MESICNE""",960516,1007289
2737,3495,54,"""POPLATEK MESICNE""",960517,1007289
2738,1904,70,"""POPLATEK MESICNE""",960518,1007289
2739,1040,19,"""POPLATEK MESICNE""",960518,1007289
2740,776,66,"""POPLATEK MESICNE""",960518,1007289
2741,3162,63,"""POPLATEK TYDNE""",960518,1007289
2742,379,32,"""POPLATEK MESICNE""",960518,1007289
2743,3731,70,"""POPLATEK MESICNE""",960520,1007289
2744,1323,43,"""POPLATEK MESICNE""",960520,1007289
2745,580,75,"""POPLATEK MESICNE""",960520,1007289
2746,2805,39,"""POPLATEK MESICNE""",960520,1007289
2747,1399,45,"""POPLATEK MESICNE""",960520,1007289
2748,1210,28,"""POPLATEK MESICNE""",960521,1007289
2749,8972,70,"""POPLATEK MESICNE""",960521,1007289
2750,891,34,"""POPLATEK MESICNE""",960523,1007289
2751,2888,19,"""POPLATEK MESICNE""",960523,1007289
2752,832,42,"""POPLATEK MESICNE""",960524,1007289
2753,1905,34,"""POPLATEK MESICNE""",960525,1007289
2754,7713,50,"""POPLATEK TYDNE""",960525,1007289
2755,4099,54,"""POPLATEK MESICNE""",960526,1007289
2756,3055,15,"""POPLATEK MESICNE""",960526,1007289
2757,1715,60,"""POPLATEK MESICNE""",960526,1007289
2758,1646,1,"""POPLATEK TYDNE""",960527,1007289
2759,612,1,"""POPLATEK MESICNE""",960527,1007289
2760,450,59,"""POPLATEK MESICNE""",960528,1007289
2761,10445,72,"""POPLATEK MESICNE""",960529,1007289
2762,268,3,"""POPLATEK MESICNE""",960529,1007289
2763,3240,35,"""POPLATEK TYDNE""",960529,1007289
2764,877,1,"""POPLATEK MESICNE""",960529,1007289
2765,621,52,"""POPLATEK MESICNE""",960601,1007289
2766,1124,26,"""POPLATEK MESICNE""",960602,1007289
2767,687,27,"""POPLATEK MESICNE""",960602,1007289
2768,3590,57,"""POPLATEK MESICNE""",960602,1007289
2769,3459,76,"""POPLATEK MESICNE""",960602,1007289
2770,2389,40,"""POPLATEK MESICNE""",960602,1007289
2771,2837,46,"""POPLATEK MESICNE""",960602,1007289
2772,2190,41,"""POPLATEK TYDNE""",960604,1007289
2773,3746,70,"""POPLATEK MESICNE""",960604,1007289
2774,2982,19,"""POPLATEK MESICNE""",960604,1007289
2775,9263,68,"""POPLATEK MESICNE""",960604,1007289
2776,1405,53,"""POPLATEK MESICNE""",960604,1007289
2777,1954,72,"""POPLATEK MESICNE""",960605,1007289
2778,1973,71,"""POPLATEK MESICNE""",960605,1007289
2779,3448,58,"""POPLATEK TYDNE""",960606,1007289
2780,1913,48,"""POPLATEK MESICNE""",960606,1007289
2781,958,72,"""POPLATEK MESICNE""",960606,1007289
2782,3199,66,"""POPLATEK MESICNE""",960606,1007289
2783,375,68,"""POPLATEK MESICNE""",960607,1007289
2784,1270,55,"""POPLATEK PO OBRATU""",960607,1007289
2785,9548,62,"""POPLATEK MESICNE""",960607,1007289
2786,3522,16,"""POPLATEK MESICNE""",960607,1007289
2787,669,35,"""POPLATEK MESICNE""",960607,1007289
2788,732,38,"""POPLATEK MESICNE""",960607,1007289
2789,4585,27,"""POPLATEK MESICNE""",960608,1007289
2790,171,46,"""POPLATEK MESICNE""",960608,1007289
2791,3676,58,"""POPLATEK MESICNE""",960608,1007289
2792,1082,2,"""POPLATEK MESICNE""",960608,1007289
2793,6699,35,"""POPLATEK MESICNE""",960608,1007289
2794,1219,1,"""POPLATEK MESICNE""",960608,1007289
2795,4803,26,"""POPLATEK MESICNE""",960608,1007289
2796,1528,50,"""POPLATEK MESICNE""",960608,1007289
2797,9510,1,"""POPLATEK MESICNE""",960609,1007289
2798,7926,69,"""POPLATEK TYDNE""",960609,1007289
2799,3591,1,"""POPLATEK PO OBRATU""",960609,1007289
2800,1058,47,"""POPLATEK MESICNE""",960611,1007289
2801,1431,41,"""POPLATEK MESICNE""",960611,1007289
2802,181,21,"""POPLATEK MESICNE""",960611,1007289
2803,603,62,"""POPLATEK MESICNE""",960611,1007289
2804,409,1,"""POPLATEK MESICNE""",960611,1007289
2805,3584,55,"""POPLATEK MESICNE""",960612,1007289
2806,93,2,"""POPLATEK MESICNE""",960612,1007272
2807,2104,48,"""POPLATEK MESICNE""",960612,1007289
2808,2710,12,"""POPLATEK MESICNE""",960612,1007289
2809,3957,33,"""POPLATEK TYDNE""",960613,1007289
2810,1869,1,"""POPLATEK MESICNE""",960614,1007289
2811,2397,70,"""POPLATEK MESICNE""",960614,1007289
2812,2603,9,"""POPLATEK MESICNE""",960614,1007289
2813,3723,2,"""POPLATEK MESICNE""",960614,1007289
2814,3668,1,"""POPLATEK MESICNE""",960615,1007160
2815,2400,40,"""POPLATEK MESICNE""",960615,1007289
2816,3015,19,"""POPLATEK MESICNE""",960615,1007289
2817,558,10,"""POPLATEK MESICNE""",960615,1007289
2818,3114,1,"""POPLATEK MESICNE""",960615,1007289
2819,4626,9,"""POPLATEK MESICNE""",960615,1007289
2820,1444,70,"""POPLATEK MESICNE""",960616,1007289
2821,4447,62,"""POPLATEK MESICNE""",960616,1007289
2822,3515,68,"""POPLATEK MESICNE""",960616,1007289
2823,8158,48,"""POPLATEK TYDNE""",960616,1007289
2824,848,31,"""POPLATEK MESICNE""",960616,1007289
2825,1086,37,"""POPLATEK MESICNE""",960617,1007289
2826,2602,46,"""POPLATEK MESICNE""",960617,1007289
2827,4768,39,"""POPLATEK MESICNE""",960617,1007289
2828,507,52,"""POPLATEK MESICNE""",960617,1007289
2829,3647,77,"""POPLATEK MESICNE""",960617,1007289
2830,3180,1,"""POPLATEK MESICNE""",960618,1007289
2831,1271,17,"""POPLATEK MESICNE""",960618,1007289
2832,2870,1,"""POPLATEK MESICNE""",960618,1007289
2833,3645,36,"""POPLATEK MESICNE""",960618,1007289
2834,3239,5,"""POPLATEK MESICNE""",960619,1007289
2835,3485,53,"""POPLATEK MESICNE""",960619,1007289
2836,567,15,"""POPLATEK MESICNE""",960619,1007289
2837,373,67,"""POPLATEK MESICNE""",960620,1007289
2838,2977,28,"""POPLATEK MESICNE""",960620,1007289
2839,488,25,"""POPLATEK MESICNE""",960620,1007265
2840,3120,1,"""POPLATEK MESICNE""",960620,1007289
2841,3801,1,"""POPLATEK MESICNE""",960620,1007289
2842,72,1,"""POPLATEK TYDNE""",960620,1007289
2843,10361,21,"""POPLATEK MESICNE""",960621,1007289
2844,587,19,"""POPLATEK MESICNE""",960621,1007266
2845,1097,67,"""POPLATEK MESICNE""",960622,1007289
2846,3206,38,"""POPLATEK MESICNE""",960622,1007289
2847,3696,1,"""POPLATEK MESICNE""",960622,1007289
2848,2387,70,"""POPLATEK MESICNE""",960622,1007289
2849,3585,1,"""POPLATEK MESICNE""",960623,1007289
2850,2706,47,"""POPLATEK MESICNE""",960623,1007268
2851,2773,38,"""POPLATEK MESICNE""",960623,1007289
2852,1781,10,"""POPLATEK MESICNE""",960623,1007289
2853,962,64,"""POPLATEK MESICNE""",960624,1007289
2854,2395,3,"""POPLATEK MESICNE""",960624,1007289
2855,3227,1,"""POPLATEK MESICNE""",960624,1007289
2856,2295,57,"""POPLATEK MESICNE""",960625,1007289
2857,9631,11,"""POPLATEK MESICNE""",960625,1007289
2858,140,24,"""POPLATEK MESICNE""",960625,1007289
2859,788,12,"""POPLATEK MESICNE""",960625,1007289
2860,2040,75,"""POPLATEK MESICNE""",960625,1007289
2861,1029,26,"""POPLATEK MESICNE""",960625,1007289
2862,3318,62,"""POPLATEK MESICNE""",960625,1007289
2863,2420,35,"""POPLATEK MESICNE""",960625,1007289
2864,3432,1,"""POPLATEK MESICNE""",960625,1007289
2865,6688,16,"""POPLATEK MESICNE""",960625,1007289
2866,3899,22,"""POPLATEK MESICNE""",960625,1007289
2867,1275,32,"""POPLATEK MESICNE""",960626,1007289
2868,1087,55,"""POPLATEK MESICNE""",960626,1007263
2869,1396,46,"""POPLATEK MESICNE""",960626,1007289
2870,3573,59,"""POPLATEK MESICNE""",960627,1007289
2871,3149,57,"""POPLATEK MESICNE""",960627,1007289
2872,1007,1,"""POPLATEK MESICNE""",960628,1007289
2873,4379,44,"""POPLATEK MESICNE""",960628,1007289
2874,2950,62,"""POPLATEK MESICNE""",960628,1007289
2875,3793,5,"""POPLATEK MESICNE""",960628,1007289
2876,3588,33,"""POPLATEK MESICNE""",960628,1007289
2877,878,52,"""POPLATEK MESICNE""",960629,1007289
2878,3864,33,"""POPLATEK MESICNE""",960701,1007289
2879,1266,57,"""POPLATEK MESICNE""",960701,1007289
2880,3089,12,"""POPLATEK TYDNE""",960702,1007289
2881,7181,77,"""POPLATEK PO OBRATU""",960702,1007289
2882,1241,53,"""POPLATEK MESICNE""",960702,1007289
2883,1004,70,"""POPLATEK MESICNE""",960702,1007289
2884,2344,13,"""POPLATEK MESICNE""",960702,1007289
2885,2530,74,"""POPLATEK MESICNE""",960702,1007289
2886,170,59,"""POPLATEK MESICNE""",960702,1007289
2887,2319,58,"""POPLATEK MESICNE""",960702,1007289
2888,7033,75,"""POPLATEK MESICNE""",960703,1007269
2889,88,31,"""POPLATEK MESICNE""",960703,1007289
2890,1480,41,"""POPLATEK TYDNE""",960703,1007289
2891,2526,16,"""POPLATEK MESICNE""",960704,1007289
2892,2604,68,"""POPLATEK MESICNE""",960704,1007289
2893,5269,49,"""POPLATEK MESICNE""",960704,1007289
2894,3563,1,"""POPLATEK MESICNE""",960704,1007289
2895,3550,68,"""POPLATEK MESICNE""",960704,1007289
2896,1903,11,"""POPLATEK MESICNE""",960705,1007289
2897,3153,2,"""POPLATEK MESICNE""",960705,1007289
2898,265,19,"""POPLATEK MESICNE""",960705,1007289
2899,2812,18,"""POPLATEK MESICNE""",960705,1007289
2900,1609,41,"""POPLATEK MESICNE""",960705,1007289
2901,2737,69,"""POPLATEK MESICNE""",960706,1007289
2902,7101,54,"""POPLATEK MESICNE""",960706,1007278
2903,313,73,"""POPLATEK MESICNE""",960706,1007289
2904,2593,5,"""POPLATEK MESICNE""",960706,1007289
2905,1232,48,"""POPLATEK MESICNE""",960706,1007289
2906,2108,74,"""POPLATEK MESICNE""",960706,1007289
2907,3694,70,"""POPLATEK MESICNE""",960706,1007289
2908,1289,72,"""POPLATEK MESICNE""",960707,1007289
2909,2445,52,"""POPLATEK MESICNE""",960707,1007289
2910,7733,19,"""POPLATEK TYDNE""",960708,1007289
2911,1758,21,"""POPLATEK MESICNE""",960708,1007289
2912,9859,27,"""POPLATEK MESICNE""",960708,1007289
2913,10711,36,"""POPLATEK MESICNE""",960708,1007289
2914,725,70,"""POPLATEK MESICNE""",960708,1007289
2915,1739,3,"""POPLATEK MESICNE""",960708,1007289
2916,10202,70,"""POPLATEK MESICNE""",960708,1007289
2917,506,67,"""POPLATEK MESICNE""",960708,1007289
2918,955,59,"""POPLATEK MESICNE""",960708,1007289
2919,932,20,"""POPLATEK MESICNE""",960708,1007289
2920,413,18,"""POPLATEK MESICNE""",960709,1007289
2921,3334,67,"""POPLATEK MESICNE""",960709,1007184
2922,2625,48,"""POPLATEK TYDNE""",960709,1007289
2923,2147,28,"""POPLATEK MESICNE""",960710,1007289
2924,984,2,"""POPLATEK MESICNE""",960710,1007289
2925,3848,20,"""POPLATEK MESICNE""",960710,1007289
2926,2825,54,"""POPLATEK MESICNE""",960710,1007289
2927,5602,19,"""POPLATEK PO OBRATU""",960710,1007289
2928,1094,35,"""POPLATEK MESICNE""",960710,1007289
2929,690,10,"""POPLATEK MESICNE""",960711,1007289
2930,2945,6,"""POPLATEK MESICNE""",960711,1007289
2931,573,1,"""POPLATEK TYDNE""",960711,1007283
2932,2131,70,"""POPLATEK MESICNE""",960711,1007289
2933,2821,54,"""POPLATEK MESICNE""",960712,1007289
2934,2112,44,"""POPLATEK MESICNE""",960712,1007289
2935,2506,22,"""POPLATEK PO OBRATU""",960712,1007289
2936,1078,1,"""POPLATEK MESICNE""",960712,1007289
2937,1895,35,"""POPLATEK MESICNE""",960712,1007289
2938,2961,9,"""POPLATEK MESICNE""",960712,1007289
2939,3426,9,"""POPLATEK TYDNE""",960713,1007289
2940,3204,61,"""POPLATEK MESICNE""",960713,1007289
2941,2887,76,"""POPLATEK MESICNE""",960713,1007289
2942,2468,4,"""POPLATEK MESICNE""",960713,1007289
2943,3350,74,"""POPLATEK MESICNE""",960713,1007289
2944,858,52,"""POPLATEK MESICNE""",960713,1007289
2945,2359,54,"""POPLATEK MESICNE""",960714,1007289
2946,3726,54,"""POPLATEK MESICNE""",960714,1007289
2947,584,31,"""POPLATEK MESICNE""",960714,1007289
2948,392,1,"""POPLATEK MESICNE""",960714,1007289
2949,869,16,"""POPLATEK MESICNE""",960715,997066
2950,526,67,"""POPLATEK MESICNE""",960716,1007289
2951,571,72,"""POPLATEK MESICNE""",960716,1007289
2952,3946,70,"""POPLATEK MESICNE""",960716,1007289
2953,2573,4,"""POPLATEK MESICNE""",960716,1007188
2954,593,48,"""POPLATEK MESICNE""",960716,1007289
2955,4086,66,"""POPLATEK MESICNE""",960717,1007289
2956,6461,50,"""POPLATEK MESICNE""",960717,1007289
2957,110,36,"""POPLATEK MESICNE""",960717,1007289
2958,9138,26,"""POPLATEK MESICNE""",960718,1007289
2959,5837,5,"""POPLATEK MESICNE""",960718,1007289
2960,971,12,"""POPLATEK MESICNE""",960718,1007289
2961,81,74,"""POPLATEK MESICNE""",960718,1007289
2962,4537,53,"""POPLATEK TYDNE""",960718,1007289
2963,2266,50,"""POPLATEK MESICNE""",960719,1007289
2964,137,70,"""POPLATEK MESICNE""",960719,1007289
2965,3562,50,"""POPLATEK MESICNE""",960719,1007289
2966,1893,48,"""POPLATEK MESICNE""",960720,1007289
2967,2882,44,"""POPLATEK MESICNE""",960720,1007289
2968,5250,8,"""POPLATEK TYDNE""",960720,1007289
2969,7674,1,"""POPLATEK MESICNE""",960721,1007289
2970,11123,39,"""POPLATEK MESICNE""",960721,1007266
2971,1765,18,"""POPLATEK MESICNE""",960721,1007289
2972,847,2,"""POPLATEK MESICNE""",960721,1007289
2973,4618,3,"""POPLATEK MESICNE""",960721,1007289
2974,3543,74,"""POPLATEK MESICNE""",960721,1007289
2975,1471,1,"""POPLATEK MESICNE""",960721,1007289
2976,3472,55,"""POPLATEK MESICNE""",960721,1007289
2977,2407,1,"""POPLATEK MESICNE""",960721,1007289
2978,378,68,"""POPLATEK MESICNE""",960722,1007289
2979,1188,16,"""POPLATEK MESICNE""",960722,1007289
2980,2652,1,"""POPLATEK MESICNE""",960722,1007289
2981,3526,1,"""POPLATEK MESICNE""",960722,1007289
2982,113,55,"""POPLATEK MESICNE""",960722,1007289
2983,3733,33,"""POPLATEK MESICNE""",960722,1007289
2984,683,74,"""POPLATEK MESICNE""",960722,1007289
2985,3494,60,"""POPLATEK MESICNE""",960722,1007289
2986,3518,9,"""POPLATEK MESICNE""",960722,1007289
2987,4320,61,"""POPLATEK MESICNE""",960723,1007289
2988,6495,6,"""POPLATEK MESICNE""",960723,1007289
2989,3511,70,"""POPLATEK MESICNE""",960723,1007289
2990,303,71,"""POPLATEK MESICNE""",960725,1007289
2991,3932,74,"""POPLATEK MESICNE""",960725,1007289
2992,2717,74,"""POPLATEK MESICNE""",960725,1007289
2993,2983,42,"""POPLATEK MESICNE""",960725,1007289
2994,1490,5,"""POPLATEK MESICNE""",960725,1007289
2995,3443,45,"""POPLATEK MESICNE""",960726,1007289
2996,11027,32,"""POPLATEK TYDNE""",960726,1007289
2997,3491,51,"""POPLATEK MESICNE""",960727,1007289
2998,6453,34,"""POPLATEK MESICNE""",960727,1007289
2999,7907,70,"""POPLATEK MESICNE""",960727,1007289
3000,2291,49,"""POPLATEK MESICNE""",960727,1007289
3001,1900,27,"""POPLATEK MESICNE""",960727,1007289
3002,4389,77,"""POPLATEK MESICNE""",960728,1007289
3003,3192,18,"""POPLATEK MESICNE""",960728,1007289
3004,836,46,"""POPLATEK MESICNE""",960728,1007289
3005,3880,3,"""POPLATEK MESICNE""",960728,1007289
3006,7424,68,"""POPLATEK MESICNE""",960728,1007289
3007,1187,55,"""POPLATEK MESICNE""",960728,1007289
3008,25,68,"""POPLATEK MESICNE""",960728,1007289
3009,10954,25,"""POPLATEK MESICNE""",960729,1007289
3010,1571,66,"""POPLATEK MESICNE""",960729,1007289
3011,1160,39,"""POPLATEK TYDNE""",960729,1007289
3012,1985,20,"""POPLATEK MESICNE""",960729,1007289
3013,3359,8,"""POPLATEK MESICNE""",960730,1007289
3014,9646,1,"""POPLATEK TYDNE""",960730,1007289
3015,1906,1,"""POPLATEK MESICNE""",960801,1007289
